,GSK LN Equity
2019-09-03,121.4041
2019-09-04,121.4041
2019-09-05,121.4041
2019-09-06,121.4041
2019-09-07,121.4041
2019-09-08,121.4041
2019-09-09,121.4041
2019-09-10,121.4041
2019-09-11,121.4041
2019-09-12,121.4041
2019-09-13,121.4041
2019-09-14,121.4041
2019-09-15,121.4041
2019-09-16,121.4041
2019-09-17,121.4041
2019-09-18,121.4041
2019-09-19,121.4041
2019-09-20,121.4041
2019-09-21,121.4041
2019-09-22,121.4041
2019-09-23,121.4041
2019-09-24,121.4041
2019-09-25,121.4041
2019-09-26,121.4041
2019-09-27,121.4041
2019-09-28,121.4041
2019-09-29,121.4041
2019-09-30,56.1423
2019-10-01,56.1423
2019-10-02,56.1423
2019-10-03,56.1423
2019-10-04,56.1423
2019-10-05,56.1423
2019-10-06,56.1423
2019-10-07,56.1423
2019-10-08,56.1423
2019-10-09,56.1423
2019-10-10,56.1423
2019-10-11,56.1423
2019-10-12,56.1423
2019-10-13,56.1423
2019-10-14,56.1423
2019-10-15,56.1423
2019-10-16,56.1423
2019-10-17,56.1423
2019-10-18,56.1423
2019-10-19,56.1423
2019-10-20,56.1423
2019-10-21,56.1423
2019-10-22,56.1423
2019-10-23,56.1423
2019-10-24,56.1423
2019-10-25,56.1423
2019-10-26,56.1423
2019-10-27,56.1423
2019-10-28,56.1423
2019-10-29,56.1423
2019-10-30,56.1423
2019-10-31,56.1423
2019-11-01,56.1423
2019-11-02,56.1423
2019-11-03,56.1423
2019-11-04,56.1423
2019-11-05,56.1423
2019-11-06,56.1423
2019-11-07,56.1423
2019-11-08,56.1423
2019-11-09,56.1423
2019-11-10,56.1423
2019-11-11,56.1423
2019-11-12,56.1423
2019-11-13,56.1423
2019-11-14,56.1423
2019-11-15,56.1423
2019-11-16,56.1423
2019-11-17,56.1423
2019-11-18,56.1423
2019-11-19,56.1423
2019-11-20,56.1423
2019-11-21,56.1423
2019-11-22,56.1423
2019-11-23,56.1423
2019-11-24,56.1423
2019-11-25,56.1423
2019-11-26,56.1423
2019-11-27,56.1423
2019-11-28,56.1423
2019-11-29,56.1423
2019-11-30,56.1423
2019-12-01,56.1423
2019-12-02,56.1423
2019-12-03,56.1423
2019-12-04,56.1423
2019-12-05,56.1423
2019-12-06,56.1423
2019-12-07,56.1423
2019-12-08,56.1423
2019-12-09,56.1423
2019-12-10,56.1423
2019-12-11,56.1423
2019-12-12,56.1423
2019-12-13,56.1423
2019-12-14,56.1423
2019-12-15,56.1423
2019-12-16,56.1423
2019-12-17,56.1423
2019-12-18,56.1423
2019-12-19,56.1423
2019-12-20,56.1423
2019-12-21,56.1423
2019-12-22,56.1423
2019-12-23,56.1423
2019-12-24,56.1423
2019-12-25,56.1423
2019-12-26,56.1423
2019-12-27,56.1423
2019-12-28,56.1423
2019-12-29,56.1423
2019-12-30,56.1423
2019-12-31,61.1748
2020-01-01,61.1748
2020-01-02,61.1748
2020-01-03,61.1748
2020-01-04,61.1748
2020-01-05,61.1748
2020-01-06,61.1748
2020-01-07,61.1748
2020-01-08,61.1748
2020-01-09,61.1748
2020-01-10,61.1748
2020-01-11,61.1748
2020-01-12,61.1748
2020-01-13,61.1748
2020-01-14,61.1748
2020-01-15,61.1748
2020-01-16,61.1748
2020-01-17,61.1748
2020-01-18,61.1748
2020-01-19,61.1748
2020-01-20,61.1748
2020-01-21,61.1748
2020-01-22,61.1748
2020-01-23,61.1748
2020-01-24,61.1748
2020-01-25,61.1748
2020-01-26,61.1748
2020-01-27,61.1748
2020-01-28,61.1748
2020-01-29,61.1748
2020-01-30,61.1748
2020-01-31,61.1748
2020-02-01,61.1748
2020-02-02,61.1748
2020-02-03,61.1748
2020-02-04,61.1748
2020-02-05,61.1748
2020-02-06,61.1748
2020-02-07,61.1748
2020-02-08,61.1748
2020-02-09,61.1748
2020-02-10,61.1748
2020-02-11,61.1748
2020-02-12,61.1748
2020-02-13,61.1748
2020-02-14,61.1748
2020-02-15,61.1748
2020-02-16,61.1748
2020-02-17,61.1748
2020-02-18,61.1748
2020-02-19,61.1748
2020-02-20,61.1748
2020-02-21,61.1748
2020-02-22,61.1748
2020-02-23,61.1748
2020-02-24,61.1748
2020-02-25,61.1748
2020-02-26,61.1748
2020-02-27,61.1748
2020-02-28,61.1748
2020-02-29,61.1748
2020-03-01,61.1748
2020-03-02,61.1748
2020-03-03,61.1748
2020-03-04,61.1748
2020-03-05,61.1748
2020-03-06,61.1748
2020-03-07,61.1748
2020-03-08,61.1748
2020-03-09,61.1748
2020-03-10,61.1748
2020-03-11,61.1748
2020-03-12,61.1748
2020-03-13,61.1748
2020-03-14,61.1748
2020-03-15,61.1748
2020-03-16,61.1748
2020-03-17,61.1748
2020-03-18,61.1748
2020-03-19,61.1748
2020-03-20,61.1748
2020-03-21,61.1748
2020-03-22,61.1748
2020-03-23,61.1748
2020-03-24,61.1748
2020-03-25,61.1748
2020-03-26,61.1748
2020-03-27,61.1748
2020-03-28,61.1748
2020-03-29,61.1748
2020-03-30,61.1748
2020-03-31,62.8946
2020-04-01,62.8946
2020-04-02,62.8946
2020-04-03,62.8946
2020-04-04,62.8946
2020-04-05,62.8946
2020-04-06,62.8946
2020-04-07,62.8946
2020-04-08,62.8946
2020-04-09,62.8946
2020-04-10,62.8946
2020-04-11,62.8946
2020-04-12,62.8946
2020-04-13,62.8946
2020-04-14,62.8946
2020-04-15,62.8946
2020-04-16,62.8946
2020-04-17,62.8946
2020-04-18,62.8946
2020-04-19,62.8946
2020-04-20,62.8946
2020-04-21,62.8946
2020-04-22,62.8946
2020-04-23,62.8946
2020-04-24,62.8946
2020-04-25,62.8946
2020-04-26,62.8946
2020-04-27,62.8946
2020-04-28,62.8946
2020-04-29,62.8946
2020-04-30,62.8946
2020-05-01,62.8946
2020-05-02,62.8946
2020-05-03,62.8946
2020-05-04,62.8946
2020-05-05,62.8946
2020-05-06,62.8946
2020-05-07,62.8946
2020-05-08,62.8946
2020-05-09,62.8946
2020-05-10,62.8946
2020-05-11,62.8946
2020-05-12,62.8946
2020-05-13,62.8946
2020-05-14,62.8946
2020-05-15,62.8946
2020-05-16,62.8946
2020-05-17,62.8946
2020-05-18,62.8946
2020-05-19,62.8946
2020-05-20,62.8946
2020-05-21,62.8946
2020-05-22,62.8946
2020-05-23,62.8946
2020-05-24,62.8946
2020-05-25,62.8946
2020-05-26,62.8946
2020-05-27,62.8946
2020-05-28,62.8946
2020-05-29,62.8946
2020-05-30,62.8946
2020-05-31,62.8946
2020-06-01,62.8946
2020-06-02,62.8946
2020-06-03,62.8946
2020-06-04,62.8946
2020-06-05,62.8946
2020-06-06,62.8946
2020-06-07,62.8946
2020-06-08,62.8946
2020-06-09,62.8946
2020-06-10,62.8946
2020-06-11,62.8946
2020-06-12,62.8946
2020-06-13,62.8946
2020-06-14,62.8946
2020-06-15,62.8946
2020-06-16,62.8946
2020-06-17,62.8946
2020-06-18,62.8946
2020-06-19,62.8946
2020-06-20,62.8946
2020-06-21,62.8946
2020-06-22,62.8946
2020-06-23,62.8946
2020-06-24,62.8946
2020-06-25,62.8946
2020-06-26,62.8946
2020-06-27,62.8946
2020-06-28,62.8946
2020-06-29,62.8946
2020-06-30,77.6312
2020-07-01,77.6312
2020-07-02,77.6312
2020-07-03,77.6312
2020-07-04,77.6312
2020-07-05,77.6312
2020-07-06,77.6312
2020-07-07,77.6312
2020-07-08,77.6312
2020-07-09,77.6312
2020-07-10,77.6312
2020-07-11,77.6312
2020-07-12,77.6312
2020-07-13,77.6312
2020-07-14,77.6312
2020-07-15,77.6312
2020-07-16,77.6312
2020-07-17,77.6312
2020-07-18,77.6312
2020-07-19,77.6312
2020-07-20,77.6312
2020-07-21,77.6312
2020-07-22,77.6312
2020-07-23,77.6312
2020-07-24,77.6312
2020-07-25,77.6312
2020-07-26,77.6312
2020-07-27,77.6312
2020-07-28,77.6312
2020-07-29,77.6312
2020-07-30,77.6312
2020-07-31,77.6312
2020-08-01,77.6312
2020-08-02,77.6312
2020-08-03,77.6312
2020-08-04,77.6312
2020-08-05,77.6312
2020-08-06,77.6312
2020-08-07,77.6312
2020-08-08,77.6312
2020-08-09,77.6312
2020-08-10,77.6312
2020-08-11,77.6312
2020-08-12,77.6312
2020-08-13,77.6312
2020-08-14,77.6312
2020-08-15,77.6312
2020-08-16,77.6312
2020-08-17,77.6312
2020-08-18,77.6312
2020-08-19,77.6312
2020-08-20,77.6312
2020-08-21,77.6312
2020-08-22,77.6312
2020-08-23,77.6312
2020-08-24,77.6312
2020-08-25,77.6312
2020-08-26,77.6312
2020-08-27,77.6312
2020-08-28,77.6312
2020-08-29,77.6312
2020-08-30,77.6312
2020-08-31,77.6312
2020-09-01,77.6312
2020-09-02,77.6312
2020-09-03,77.6312
2020-09-04,77.6312
2020-09-05,77.6312
2020-09-06,77.6312
2020-09-07,77.6312
2020-09-08,77.6312
2020-09-09,77.6312
2020-09-10,77.6312
2020-09-11,77.6312
2020-09-12,77.6312
2020-09-13,77.6312
2020-09-14,77.6312
2020-09-15,77.6312
2020-09-16,77.6312
2020-09-17,77.6312
2020-09-18,77.6312
2020-09-19,77.6312
2020-09-20,77.6312
2020-09-21,77.6312
2020-09-22,77.6312
2020-09-23,77.6312
2020-09-24,77.6312
2020-09-25,77.6312
2020-09-26,77.6312
2020-09-27,77.6312
2020-09-28,77.6312
2020-09-29,77.6312
2020-09-30,48.8986
2020-10-01,48.8986
2020-10-02,48.8986
2020-10-03,48.8986
2020-10-04,48.8986
2020-10-05,48.8986
2020-10-06,48.8986
2020-10-07,48.8986
2020-10-08,48.8986
2020-10-09,48.8986
2020-10-10,48.8986
2020-10-11,48.8986
2020-10-12,48.8986
2020-10-13,48.8986
2020-10-14,48.8986
2020-10-15,48.8986
2020-10-16,48.8986
2020-10-17,48.8986
2020-10-18,48.8986
2020-10-19,48.8986
2020-10-20,48.8986
2020-10-21,48.8986
2020-10-22,48.8986
2020-10-23,48.8986
2020-10-24,48.8986
2020-10-25,48.8986
2020-10-26,48.8986
2020-10-27,48.8986
2020-10-28,48.8986
2020-10-29,48.8986
2020-10-30,48.8986
2020-10-31,48.8986
2020-11-01,48.8986
2020-11-02,48.8986
2020-11-03,48.8986
2020-11-04,48.8986
2020-11-05,48.8986
2020-11-06,48.8986
2020-11-07,48.8986
2020-11-08,48.8986
2020-11-09,48.8986
2020-11-10,48.8986
2020-11-11,48.8986
2020-11-12,48.8986
2020-11-13,48.8986
2020-11-14,48.8986
2020-11-15,48.8986
2020-11-16,48.8986
2020-11-17,48.8986
2020-11-18,48.8986
2020-11-19,48.8986
2020-11-20,48.8986
2020-11-21,48.8986
2020-11-22,48.8986
2020-11-23,48.8986
2020-11-24,48.8986
2020-11-25,48.8986
2020-11-26,48.8986
2020-11-27,48.8986
2020-11-28,48.8986
2020-11-29,48.8986
2020-11-30,48.8986
2020-12-01,48.8986
2020-12-02,48.8986
2020-12-03,48.8986
2020-12-04,48.8986
2020-12-05,48.8986
2020-12-06,48.8986
2020-12-07,48.8986
2020-12-08,48.8986
2020-12-09,48.8986
2020-12-10,48.8986
2020-12-11,48.8986
2020-12-12,48.8986
2020-12-13,48.8986
2020-12-14,48.8986
2020-12-15,48.8986
2020-12-16,48.8986
2020-12-17,48.8986
2020-12-18,48.8986
2020-12-19,48.8986
2020-12-20,48.8986
2020-12-21,48.8986
2020-12-22,48.8986
2020-12-23,48.8986
2020-12-24,48.8986
2020-12-25,48.8986
2020-12-26,48.8986
2020-12-27,48.8986
2020-12-28,48.8986
2020-12-29,48.8986
2020-12-30,48.8986
2020-12-31,44.2367
2021-01-01,44.2367
2021-01-02,44.2367
2021-01-03,44.2367
2021-01-04,44.2367
2021-01-05,44.2367
2021-01-06,44.2367
2021-01-07,44.2367
2021-01-08,44.2367
2021-01-09,44.2367
2021-01-10,44.2367
2021-01-11,44.2367
2021-01-12,44.2367
2021-01-13,44.2367
2021-01-14,44.2367
2021-01-15,44.2367
2021-01-16,44.2367
2021-01-17,44.2367
2021-01-18,44.2367
2021-01-19,44.2367
2021-01-20,44.2367
2021-01-21,44.2367
2021-01-22,44.2367
2021-01-23,44.2367
2021-01-24,44.2367
2021-01-25,44.2367
2021-01-26,44.2367
2021-01-27,44.2367
2021-01-28,44.2367
2021-01-29,44.2367
2021-01-30,44.2367
2021-01-31,44.2367
2021-02-01,44.2367
2021-02-02,44.2367
2021-02-03,44.2367
2021-02-04,44.2367
2021-02-05,44.2367
2021-02-06,44.2367
2021-02-07,44.2367
2021-02-08,44.2367
2021-02-09,44.2367
2021-02-10,44.2367
2021-02-11,44.2367
2021-02-12,44.2367
2021-02-13,44.2367
2021-02-14,44.2367
2021-02-15,44.2367
2021-02-16,44.2367
2021-02-17,44.2367
2021-02-18,44.2367
2021-02-19,44.2367
2021-02-20,44.2367
2021-02-21,44.2367
2021-02-22,44.2367
2021-02-23,44.2367
2021-02-24,44.2367
2021-02-25,44.2367
2021-02-26,44.2367
2021-02-27,44.2367
2021-02-28,44.2367
2021-03-01,44.2367
2021-03-02,44.2367
2021-03-03,44.2367
2021-03-04,44.2367
2021-03-05,44.2367
2021-03-06,44.2367
2021-03-07,44.2367
2021-03-08,44.2367
2021-03-09,44.2367
2021-03-10,44.2367
2021-03-11,44.2367
2021-03-12,44.2367
2021-03-13,44.2367
2021-03-14,44.2367
2021-03-15,44.2367
2021-03-16,44.2367
2021-03-17,44.2367
2021-03-18,44.2367
2021-03-19,44.2367
2021-03-20,44.2367
2021-03-21,44.2367
2021-03-22,44.2367
2021-03-23,44.2367
2021-03-24,44.2367
2021-03-25,44.2367
2021-03-26,44.2367
2021-03-27,44.2367
2021-03-28,44.2367
2021-03-29,44.2367
2021-03-30,44.2367
2021-03-31,37.6051
2021-04-01,37.6051
2021-04-02,37.6051
2021-04-03,37.6051
2021-04-04,37.6051
2021-04-05,37.6051
2021-04-06,37.6051
2021-04-07,37.6051
2021-04-08,37.6051
2021-04-09,37.6051
2021-04-10,37.6051
2021-04-11,37.6051
2021-04-12,37.6051
2021-04-13,37.6051
2021-04-14,37.6051
2021-04-15,37.6051
2021-04-16,37.6051
2021-04-17,37.6051
2021-04-18,37.6051
2021-04-19,37.6051
2021-04-20,37.6051
2021-04-21,37.6051
2021-04-22,37.6051
2021-04-23,37.6051
2021-04-24,37.6051
2021-04-25,37.6051
2021-04-26,37.6051
2021-04-27,37.6051
2021-04-28,37.6051
2021-04-29,37.6051
2021-04-30,37.6051
2021-05-01,37.6051
2021-05-02,37.6051
2021-05-03,37.6051
2021-05-04,37.6051
2021-05-05,37.6051
2021-05-06,37.6051
2021-05-07,37.6051
2021-05-08,37.6051
2021-05-09,37.6051
2021-05-10,37.6051
2021-05-11,37.6051
2021-05-12,37.6051
2021-05-13,37.6051
2021-05-14,37.6051
2021-05-15,37.6051
2021-05-16,37.6051
2021-05-17,37.6051
2021-05-18,37.6051
2021-05-19,37.6051
2021-05-20,37.6051
2021-05-21,37.6051
2021-05-22,37.6051
2021-05-23,37.6051
2021-05-24,37.6051
2021-05-25,37.6051
2021-05-26,37.6051
2021-05-27,37.6051
2021-05-28,37.6051
2021-05-29,37.6051
2021-05-30,37.6051
2021-05-31,37.6051
2021-06-01,37.6051
2021-06-02,37.6051
2021-06-03,37.6051
2021-06-04,37.6051
2021-06-05,37.6051
2021-06-06,37.6051
2021-06-07,37.6051
2021-06-08,37.6051
2021-06-09,37.6051
2021-06-10,37.6051
2021-06-11,37.6051
2021-06-12,37.6051
2021-06-13,37.6051
2021-06-14,37.6051
2021-06-15,37.6051
2021-06-16,37.6051
2021-06-17,37.6051
2021-06-18,37.6051
2021-06-19,37.6051
2021-06-20,37.6051
2021-06-21,37.6051
2021-06-22,37.6051
2021-06-23,37.6051
2021-06-24,37.6051
2021-06-25,37.6051
2021-06-26,37.6051
2021-06-27,37.6051
2021-06-28,37.6051
2021-06-29,37.6051
2021-06-30,30.3003
2021-07-01,30.3003
2021-07-02,30.3003
2021-07-03,30.3003
2021-07-04,30.3003
2021-07-05,30.3003
2021-07-06,30.3003
2021-07-07,30.3003
2021-07-08,30.3003
2021-07-09,30.3003
2021-07-10,30.3003
2021-07-11,30.3003
2021-07-12,30.3003
2021-07-13,30.3003
2021-07-14,30.3003
2021-07-15,30.3003
2021-07-16,30.3003
2021-07-17,30.3003
2021-07-18,30.3003
2021-07-19,30.3003
2021-07-20,30.3003
2021-07-21,30.3003
2021-07-22,30.3003
2021-07-23,30.3003
2021-07-24,30.3003
2021-07-25,30.3003
2021-07-26,30.3003
2021-07-27,30.3003
2021-07-28,30.3003
2021-07-29,30.3003
2021-07-30,30.3003
2021-07-31,30.3003
2021-08-01,30.3003
2021-08-02,30.3003
2021-08-03,30.3003
2021-08-04,30.3003
2021-08-05,30.3003
2021-08-06,30.3003
2021-08-07,30.3003
2021-08-08,30.3003
2021-08-09,30.3003
2021-08-10,30.3003
2021-08-11,30.3003
2021-08-12,30.3003
2021-08-13,30.3003
2021-08-14,30.3003
2021-08-15,30.3003
2021-08-16,30.3003
2021-08-17,30.3003
2021-08-18,30.3003
2021-08-19,30.3003
2021-08-20,30.3003
2021-08-21,30.3003
2021-08-22,30.3003
2021-08-23,30.3003
2021-08-24,30.3003
2021-08-25,30.3003
2021-08-26,30.3003
2021-08-27,30.3003
2021-08-28,30.3003
2021-08-29,30.3003
2021-08-30,30.3003
2021-08-31,30.3003
2021-09-01,30.3003
2021-09-02,30.3003
2021-09-03,30.3003
2021-09-04,30.3003
2021-09-05,30.3003
2021-09-06,30.3003
2021-09-07,30.3003
2021-09-08,30.3003
2021-09-09,30.3003
2021-09-10,30.3003
2021-09-11,30.3003
2021-09-12,30.3003
2021-09-13,30.3003
2021-09-14,30.3003
2021-09-15,30.3003
2021-09-16,30.3003
2021-09-17,30.3003
2021-09-18,30.3003
2021-09-19,30.3003
2021-09-20,30.3003
2021-09-21,30.3003
2021-09-22,30.3003
2021-09-23,30.3003
2021-09-24,30.3003
2021-09-25,30.3003
2021-09-26,30.3003
2021-09-27,30.3003
2021-09-28,30.3003
2021-09-29,30.3003
2021-09-30,29.032
2021-10-01,29.032
2021-10-02,29.032
2021-10-03,29.032
2021-10-04,29.032
2021-10-05,29.032
2021-10-06,29.032
2021-10-07,29.032
2021-10-08,29.032
2021-10-09,29.032
2021-10-10,29.032
2021-10-11,29.032
2021-10-12,29.032
2021-10-13,29.032
2021-10-14,29.032
2021-10-15,29.032
2021-10-16,29.032
2021-10-17,29.032
2021-10-18,29.032
2021-10-19,29.032
2021-10-20,29.032
2021-10-21,29.032
2021-10-22,29.032
2021-10-23,29.032
2021-10-24,29.032
2021-10-25,29.032
2021-10-26,29.032
2021-10-27,29.032
2021-10-28,29.032
2021-10-29,29.032
2021-10-30,29.032
2021-10-31,29.032
2021-11-01,29.032
2021-11-02,29.032
2021-11-03,29.032
2021-11-04,29.032
2021-11-05,29.032
2021-11-06,29.032
2021-11-07,29.032
2021-11-08,29.032
2021-11-09,29.032
2021-11-10,29.032
2021-11-11,29.032
2021-11-12,29.032
2021-11-13,29.032
2021-11-14,29.032
2021-11-15,29.032
2021-11-16,29.032
2021-11-17,29.032
2021-11-18,29.032
2021-11-19,29.032
2021-11-20,29.032
2021-11-21,29.032
2021-11-22,29.032
2021-11-23,29.032
2021-11-24,29.032
2021-11-25,29.032
2021-11-26,29.032
2021-11-27,29.032
2021-11-28,29.032
2021-11-29,29.032
2021-11-30,29.032
2021-12-01,29.032
2021-12-02,29.032
2021-12-03,29.032
2021-12-04,29.032
2021-12-05,29.032
2021-12-06,29.032
2021-12-07,29.032
2021-12-08,29.032
2021-12-09,29.032
2021-12-10,29.032
2021-12-11,29.032
2021-12-12,29.032
2021-12-13,29.032
2021-12-14,29.032
2021-12-15,29.032
2021-12-16,29.032
2021-12-17,29.032
2021-12-18,29.032
2021-12-19,29.032
2021-12-20,29.032
2021-12-21,29.032
2021-12-22,29.032
2021-12-23,29.032
2021-12-24,29.032
2021-12-25,29.032
2021-12-26,29.032
2021-12-27,29.032
2021-12-28,29.032
2021-12-29,29.032
2021-12-30,29.032
2021-12-31,29.5864
2022-01-01,29.5864
2022-01-02,29.5864
2022-01-03,29.5864
2022-01-04,29.5864
2022-01-05,29.5864
2022-01-06,29.5864
2022-01-07,29.5864
2022-01-08,29.5864
2022-01-09,29.5864
2022-01-10,29.5864
2022-01-11,29.5864
2022-01-12,29.5864
2022-01-13,29.5864
2022-01-14,29.5864
2022-01-15,29.5864
2022-01-16,29.5864
2022-01-17,29.5864
2022-01-18,29.5864
2022-01-19,29.5864
2022-01-20,29.5864
2022-01-21,29.5864
2022-01-22,29.5864
2022-01-23,29.5864
2022-01-24,29.5864
2022-01-25,29.5864
2022-01-26,29.5864
2022-01-27,29.5864
2022-01-28,29.5864
2022-01-29,29.5864
2022-01-30,29.5864
2022-01-31,29.5864
2022-02-01,29.5864
2022-02-02,29.5864
2022-02-03,29.5864
2022-02-04,29.5864
2022-02-05,29.5864
2022-02-06,29.5864
2022-02-07,29.5864
2022-02-08,29.5864
2022-02-09,29.5864
2022-02-10,29.5864
2022-02-11,29.5864
2022-02-12,29.5864
2022-02-13,29.5864
2022-02-14,29.5864
2022-02-15,29.5864
2022-02-16,29.5864
2022-02-17,29.5864
2022-02-18,29.5864
2022-02-19,29.5864
2022-02-20,29.5864
2022-02-21,29.5864
2022-02-22,29.5864
2022-02-23,29.5864
2022-02-24,29.5864
2022-02-25,29.5864
2022-02-26,29.5864
2022-02-27,29.5864
2022-02-28,29.5864
2022-03-01,29.5864
2022-03-02,29.5864
2022-03-03,29.5864
2022-03-04,29.5864
2022-03-05,29.5864
2022-03-06,29.5864
2022-03-07,29.5864
2022-03-08,29.5864
2022-03-09,29.5864
2022-03-10,29.5864
2022-03-11,29.5864
2022-03-12,29.5864
2022-03-13,29.5864
2022-03-14,29.5864
2022-03-15,29.5864
2022-03-16,29.5864
2022-03-17,29.5864
2022-03-18,29.5864
2022-03-19,29.5864
2022-03-20,29.5864
2022-03-21,29.5864
2022-03-22,29.5864
2022-03-23,29.5864
2022-03-24,29.5864
2022-03-25,29.5864
2022-03-26,29.5864
2022-03-27,29.5864
2022-03-28,29.5864
2022-03-29,29.5864
2022-03-30,29.5864
2022-03-31,32.9447
2022-04-01,32.9447
2022-04-02,32.9447
2022-04-03,32.9447
2022-04-04,32.9447
2022-04-05,32.9447
2022-04-06,32.9447
2022-04-07,32.9447
2022-04-08,32.9447
2022-04-09,32.9447
2022-04-10,32.9447
2022-04-11,32.9447
2022-04-12,32.9447
2022-04-13,32.9447
2022-04-14,32.9447
2022-04-15,32.9447
2022-04-16,32.9447
2022-04-17,32.9447
2022-04-18,32.9447
2022-04-19,32.9447
2022-04-20,32.9447
2022-04-21,32.9447
2022-04-22,32.9447
2022-04-23,32.9447
2022-04-24,32.9447
2022-04-25,32.9447
2022-04-26,32.9447
2022-04-27,32.9447
2022-04-28,32.9447
2022-04-29,32.9447
2022-04-30,32.9447
2022-05-01,32.9447
2022-05-02,32.9447
2022-05-03,32.9447
2022-05-04,32.9447
2022-05-05,32.9447
2022-05-06,32.9447
2022-05-07,32.9447
2022-05-08,32.9447
2022-05-09,32.9447
2022-05-10,32.9447
2022-05-11,32.9447
2022-05-12,32.9447
2022-05-13,32.9447
2022-05-14,32.9447
2022-05-15,32.9447
2022-05-16,32.9447
2022-05-17,32.9447
2022-05-18,32.9447
2022-05-19,32.9447
2022-05-20,32.9447
2022-05-21,32.9447
2022-05-22,32.9447
2022-05-23,32.9447
2022-05-24,32.9447
2022-05-25,32.9447
2022-05-26,32.9447
2022-05-27,32.9447
2022-05-28,32.9447
2022-05-29,32.9447
2022-05-30,32.9447
2022-05-31,32.9447
2022-06-01,32.9447
2022-06-02,32.9447
2022-06-03,32.9447
2022-06-04,32.9447
2022-06-05,32.9447
2022-06-06,32.9447
2022-06-07,32.9447
2022-06-08,32.9447
2022-06-09,32.9447
2022-06-10,32.9447
2022-06-11,32.9447
2022-06-12,32.9447
2022-06-13,32.9447
2022-06-14,32.9447
2022-06-15,32.9447
2022-06-16,32.9447
2022-06-17,32.9447
2022-06-18,32.9447
2022-06-19,32.9447
2022-06-20,32.9447
2022-06-21,32.9447
2022-06-22,32.9447
2022-06-23,32.9447
2022-06-24,32.9447
2022-06-25,32.9447
2022-06-26,32.9447
2022-06-27,32.9447
2022-06-28,32.9447
2022-06-29,32.9447
2022-06-30,28.7046
2022-07-01,28.7046
2022-07-02,28.7046
2022-07-03,28.7046
2022-07-04,28.7046
2022-07-05,28.7046
2022-07-06,28.7046
2022-07-07,28.7046
2022-07-08,28.7046
2022-07-09,28.7046
2022-07-10,28.7046
2022-07-11,28.7046
2022-07-12,28.7046
2022-07-13,28.7046
2022-07-14,28.7046
2022-07-15,28.7046
2022-07-16,28.7046
2022-07-17,28.7046
2022-07-18,28.7046
2022-07-19,28.7046
2022-07-20,28.7046
2022-07-21,28.7046
2022-07-22,28.7046
2022-07-23,28.7046
2022-07-24,28.7046
2022-07-25,28.7046
2022-07-26,28.7046
2022-07-27,28.7046
2022-07-28,28.7046
2022-07-29,28.7046
2022-07-30,28.7046
2022-07-31,28.7046
2022-08-01,28.7046
2022-08-02,28.7046
2022-08-03,28.7046
2022-08-04,28.7046
2022-08-05,28.7046
2022-08-06,28.7046
2022-08-07,28.7046
2022-08-08,28.7046
2022-08-09,28.7046
2022-08-10,28.7046
2022-08-11,28.7046
2022-08-12,28.7046
2022-08-13,28.7046
2022-08-14,28.7046
2022-08-15,28.7046
2022-08-16,28.7046
2022-08-17,28.7046
2022-08-18,28.7046
2022-08-19,28.7046
2022-08-20,28.7046
2022-08-21,28.7046
2022-08-22,28.7046
2022-08-23,28.7046
2022-08-24,28.7046
2022-08-25,28.7046
2022-08-26,28.7046
2022-08-27,28.7046
2022-08-28,28.7046
2022-08-29,28.7046
2022-08-30,28.7046
2022-08-31,28.7046
2022-09-01,28.7046
2022-09-02,28.7046
2022-09-03,28.7046
2022-09-04,28.7046
2022-09-05,28.7046
2022-09-06,28.7046
2022-09-07,28.7046
2022-09-08,28.7046
2022-09-09,28.7046
2022-09-10,28.7046
2022-09-11,28.7046
2022-09-12,28.7046
2022-09-13,28.7046
2022-09-14,28.7046
2022-09-15,28.7046
2022-09-16,28.7046
2022-09-17,28.7046
2022-09-18,28.7046
2022-09-19,28.7046
2022-09-20,28.7046
2022-09-21,28.7046
2022-09-22,28.7046
2022-09-23,28.7046
2022-09-24,28.7046
2022-09-25,28.7046
2022-09-26,28.7046
2022-09-27,28.7046
2022-09-28,28.7046
2022-09-29,28.7046
2022-09-30,115.6319
2022-10-01,115.6319
2022-10-02,115.6319
2022-10-03,115.6319
2022-10-04,115.6319
2022-10-05,115.6319
2022-10-06,115.6319
2022-10-07,115.6319
2022-10-08,115.6319
2022-10-09,115.6319
2022-10-10,115.6319
2022-10-11,115.6319
2022-10-12,115.6319
2022-10-13,115.6319
2022-10-14,115.6319
2022-10-15,115.6319
2022-10-16,115.6319
2022-10-17,115.6319
2022-10-18,115.6319
2022-10-19,115.6319
2022-10-20,115.6319
2022-10-21,115.6319
2022-10-22,115.6319
2022-10-23,115.6319
2022-10-24,115.6319
2022-10-25,115.6319
2022-10-26,115.6319
2022-10-27,115.6319
2022-10-28,115.6319
2022-10-29,115.6319
2022-10-30,115.6319
2022-10-31,115.6319
2022-11-01,115.6319
2022-11-02,115.6319
2022-11-03,115.6319
2022-11-04,115.6319
2022-11-05,115.6319
2022-11-06,115.6319
2022-11-07,115.6319
2022-11-08,115.6319
2022-11-09,115.6319
2022-11-10,115.6319
2022-11-11,115.6319
2022-11-12,115.6319
2022-11-13,115.6319
2022-11-14,115.6319
2022-11-15,115.6319
2022-11-16,115.6319
2022-11-17,115.6319
2022-11-18,115.6319
