,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity
1988-10-03,,0.6706,0.6107,0.6706,
1988-10-04,,0.6706,0.6107,0.6706,
1988-10-05,,0.6706,0.6107,0.6706,
1988-10-06,,0.6706,0.6107,0.6706,
1988-10-07,,0.6706,0.6227,0.6227,
1988-10-08,,0.6706,0.6227,0.6227,
1988-10-09,,0.6706,0.6227,0.6227,
1988-10-10,,0.6706,0.6227,0.6227,
1988-10-11,,0.6706,0.6227,0.6227,
1988-10-12,,0.6706,0.6227,0.6227,
1988-10-13,,0.6706,0.6227,0.6227,
1988-10-14,,0.6346,0.6227,0.6346,
1988-10-15,,0.6346,0.6227,0.6346,
1988-10-16,,0.6346,0.6227,0.6346,
1988-10-17,,0.6346,0.6227,0.6346,
1988-10-18,,0.6346,0.6227,0.6346,
1988-10-19,,0.6346,0.6227,0.6346,
1988-10-20,,0.6346,0.6227,0.6346,
1988-10-21,,0.6346,0.6346,0.6346,
1988-10-22,,0.6346,0.6346,0.6346,
1988-10-23,,0.6346,0.6346,0.6346,
1988-10-24,,0.6346,0.6346,0.6346,
1988-10-25,,0.6346,0.6346,0.6346,
1988-10-26,,0.6346,0.6346,0.6346,
1988-10-27,,0.6346,0.6346,0.6346,
1988-10-28,,0.6466,0.6346,0.6466,
1988-10-29,,0.6466,0.6346,0.6466,
1988-10-30,,0.6466,0.6346,0.6466,
1988-10-31,,0.6706,0.6227,0.6466,
1988-11-01,,0.6706,0.6227,0.6466,
1988-11-02,,0.6706,0.6227,0.6466,
1988-11-03,,0.6706,0.6227,0.6466,
1988-11-04,,0.6466,0.6466,0.6466,
1988-11-05,,0.6466,0.6466,0.6466,
1988-11-06,,0.6466,0.6466,0.6466,
1988-11-07,,0.6466,0.6466,0.6466,
1988-11-08,,0.6466,0.6466,0.6466,
1988-11-09,,0.6466,0.6466,0.6466,
1988-11-10,,0.6466,0.6466,0.6466,
1988-11-11,,0.6466,0.6227,0.6346,
1988-11-12,,0.6466,0.6227,0.6346,
1988-11-13,,0.6466,0.6227,0.6346,
1988-11-14,,0.6466,0.6227,0.6346,
1988-11-15,,0.6466,0.6227,0.6346,
1988-11-16,,0.6466,0.6227,0.6346,
1988-11-17,,0.6466,0.6227,0.6346,
1988-11-18,,0.6227,0.6227,0.6227,
1988-11-19,,0.6227,0.6227,0.6227,
1988-11-20,,0.6227,0.6227,0.6227,
1988-11-21,,0.6227,0.6227,0.6227,
1988-11-22,,0.6227,0.6227,0.6227,
1988-11-23,,0.6227,0.6227,0.6227,
1988-11-24,,0.6227,0.6227,0.6227,
1988-11-25,,0.6227,0.6227,0.6227,
1988-11-26,,0.6227,0.6227,0.6227,
1988-11-27,,0.6227,0.6227,0.6227,
1988-11-28,,0.6227,0.6227,0.6227,
1988-11-29,,0.6227,0.6227,0.6227,
1988-11-30,,0.6466,0.6227,0.6227,
1988-12-01,,0.6466,0.6227,0.6227,
1988-12-02,,0.6227,0.6227,0.6227,
1988-12-03,,0.6227,0.6227,0.6227,
1988-12-04,,0.6227,0.6227,0.6227,
1988-12-05,,0.6227,0.6227,0.6227,
1988-12-06,,0.6227,0.6227,0.6227,
1988-12-07,,0.6227,0.6227,0.6227,
1988-12-08,,0.6227,0.6227,0.6227,
1988-12-09,,0.6706,0.6227,0.6706,
1988-12-10,,0.6706,0.6227,0.6706,
1988-12-11,,0.6706,0.6227,0.6706,
1988-12-12,,0.6706,0.6227,0.6706,
1988-12-13,,0.6706,0.6227,0.6706,
1988-12-14,,0.6706,0.6227,0.6706,
1988-12-15,,0.6706,0.6227,0.6706,
1988-12-16,,0.6706,0.6466,0.6586,
1988-12-17,,0.6706,0.6466,0.6586,
1988-12-18,,0.6706,0.6466,0.6586,
1988-12-19,,0.6706,0.6466,0.6586,
1988-12-20,,0.6706,0.6466,0.6586,
1988-12-21,,0.6706,0.6466,0.6586,
1988-12-22,,0.6706,0.6466,0.6586,
1988-12-23,,0.6586,0.6466,0.6466,
1988-12-24,,0.6586,0.6466,0.6466,
1988-12-25,,0.6586,0.6466,0.6466,
1988-12-26,,0.6586,0.6466,0.6466,
1988-12-27,,0.6586,0.6466,0.6466,
1988-12-28,,0.6586,0.6466,0.6466,
1988-12-29,,0.6586,0.6466,0.6466,
1988-12-30,,0.6706,0.6227,0.6466,
1988-12-31,,0.6706,0.6227,0.6466,
1989-01-01,,0.6706,0.6227,0.6466,
1989-01-02,,0.6706,0.6227,0.6466,
1989-01-03,,0.6706,0.6227,0.6466,
1989-01-04,,0.6706,0.6227,0.6466,
1989-01-05,,0.6706,0.6227,0.6466,
1989-01-06,,0.6466,0.6466,0.6466,
1989-01-07,,0.6466,0.6466,0.6466,
1989-01-08,,0.6466,0.6466,0.6466,
1989-01-09,,0.6466,0.6466,0.6466,
1989-01-10,,0.6466,0.6466,0.6466,
1989-01-11,,0.6466,0.6466,0.6466,
1989-01-12,,0.6466,0.6466,0.6466,
1989-01-13,,0.7664,0.6466,0.7664,
1989-01-14,,0.7664,0.6466,0.7664,
1989-01-15,,0.7664,0.6466,0.7664,
1989-01-16,,0.7664,0.6466,0.7664,
1989-01-17,,0.7664,0.6466,0.7664,
1989-01-18,,0.7664,0.6466,0.7664,
1989-01-19,,0.7664,0.6466,0.7664,
1989-01-20,,0.7664,0.7664,0.7664,
1989-01-21,,0.7664,0.7664,0.7664,
1989-01-22,,0.7664,0.7664,0.7664,
1989-01-23,,0.7664,0.7664,0.7664,
1989-01-24,,0.7664,0.7664,0.7664,
1989-01-25,,0.7664,0.7664,0.7664,
1989-01-26,,0.7664,0.7664,0.7664,
1989-01-27,,0.7664,0.7185,0.7185,
1989-01-28,,0.7664,0.7185,0.7185,
1989-01-29,,0.7664,0.7185,0.7185,
1989-01-30,,0.7664,0.7185,0.7185,
1989-01-31,,0.7664,0.6466,0.7664,
1989-02-01,,0.7664,0.6466,0.7664,
1989-02-02,,0.7664,0.6466,0.7664,
1989-02-03,,0.7664,0.7664,0.7664,
1989-02-04,,0.7664,0.7664,0.7664,
1989-02-05,,0.7664,0.7664,0.7664,
1989-02-06,,0.7664,0.7664,0.7664,
1989-02-07,,0.7664,0.7664,0.7664,
1989-02-08,,0.7664,0.7664,0.7664,
1989-02-09,,0.7664,0.7664,0.7664,
1989-02-10,,0.7664,0.7664,0.7664,
1989-02-11,,0.7664,0.7664,0.7664,
1989-02-12,,0.7664,0.7664,0.7664,
1989-02-13,,0.7664,0.7664,0.7664,
1989-02-14,,0.7664,0.7664,0.7664,
1989-02-15,,0.7664,0.7664,0.7664,
1989-02-16,,0.7664,0.7664,0.7664,
1989-02-17,,0.7664,0.7424,0.7424,
1989-02-18,,0.7664,0.7424,0.7424,
1989-02-19,,0.7664,0.7424,0.7424,
1989-02-20,,0.7664,0.7424,0.7424,
1989-02-21,,0.7664,0.7424,0.7424,
1989-02-22,,0.7664,0.7424,0.7424,
1989-02-23,,0.7664,0.7424,0.7424,
1989-02-24,,0.7424,0.6945,0.6945,
1989-02-25,,0.7424,0.6945,0.6945,
1989-02-26,,0.7424,0.6945,0.6945,
1989-02-27,,0.7424,0.6945,0.6945,
1989-02-28,,0.7664,0.6945,0.6945,
1989-03-01,,0.7664,0.6945,0.6945,
1989-03-02,,0.7664,0.6945,0.6945,
1989-03-03,,0.6945,0.6945,0.6945,
1989-03-04,,0.6945,0.6945,0.6945,
1989-03-05,,0.6945,0.6945,0.6945,
1989-03-06,,0.6945,0.6945,0.6945,
1989-03-07,,0.6945,0.6945,0.6945,
1989-03-08,,0.6945,0.6945,0.6945,
1989-03-09,,0.6945,0.6945,0.6945,
1989-03-10,,0.7185,0.6825,0.7185,
1989-03-11,,0.7185,0.6825,0.7185,
1989-03-12,,0.7185,0.6825,0.7185,
1989-03-13,,0.7185,0.6825,0.7185,
1989-03-14,,0.7185,0.6825,0.7185,
1989-03-15,,0.7185,0.6825,0.7185,
1989-03-16,,0.7185,0.6825,0.7185,
1989-03-17,,0.7185,0.7185,0.7185,
1989-03-18,,0.7185,0.7185,0.7185,
1989-03-19,,0.7185,0.7185,0.7185,
1989-03-20,,0.7185,0.7185,0.7185,
1989-03-21,,0.7185,0.7185,0.7185,
1989-03-22,,0.7185,0.7185,0.7185,
1989-03-23,,0.7185,0.7185,0.7185,
1989-03-24,,0.7185,0.7185,0.7185,
1989-03-25,,0.7185,0.7185,0.7185,
1989-03-26,,0.7185,0.7185,0.7185,
1989-03-27,,0.7185,0.7185,0.7185,
1989-03-28,,0.7185,0.7185,0.7185,
1989-03-29,,0.7185,0.7185,0.7185,
1989-03-30,,0.7185,0.7185,0.7185,
1989-03-31,,0.7185,0.6825,0.7185,
1989-04-01,,0.7185,0.6825,0.7185,
1989-04-02,,0.7185,0.6825,0.7185,
1989-04-03,,0.7185,0.6825,0.7185,
1989-04-04,,0.7185,0.6825,0.7185,
1989-04-05,,0.7185,0.6825,0.7185,
1989-04-06,,0.7185,0.6825,0.7185,
1989-04-07,,0.7185,0.7185,0.7185,
1989-04-08,,0.7185,0.7185,0.7185,
1989-04-09,,0.7185,0.7185,0.7185,
1989-04-10,,0.7185,0.7185,0.7185,
1989-04-11,,0.7185,0.7185,0.7185,
1989-04-12,,0.7185,0.7185,0.7185,
1989-04-13,,0.7185,0.7185,0.7185,
1989-04-14,,0.742,0.742,0.742,
1989-04-15,,0.742,0.742,0.742,
1989-04-16,,0.742,0.742,0.742,
1989-04-17,,0.742,0.742,0.742,
1989-04-18,,0.742,0.742,0.742,
1989-04-19,,0.742,0.742,0.742,
1989-04-20,,0.742,0.742,0.742,
1989-04-21,,0.742,0.742,0.742,
1989-04-22,,0.742,0.742,0.742,
1989-04-23,,0.742,0.742,0.742,
1989-04-24,,0.742,0.742,0.742,
1989-04-25,,0.742,0.742,0.742,
1989-04-26,,0.742,0.742,0.742,
1989-04-27,,0.742,0.742,0.742,
1989-04-28,,0.742,0.7173,0.7297,
1989-04-29,,0.742,0.7173,0.7297,
1989-04-30,,0.742,0.7173,0.7297,
1989-05-01,,0.742,0.7173,0.7297,
1989-05-02,,0.742,0.7173,0.7297,
1989-05-03,,0.742,0.7173,0.7297,
1989-05-04,,0.742,0.7173,0.7297,
1989-05-05,,0.742,0.742,0.742,
1989-05-06,,0.742,0.742,0.742,
1989-05-07,,0.742,0.742,0.742,
1989-05-08,,0.742,0.742,0.742,
1989-05-09,,0.742,0.742,0.742,
1989-05-10,,0.742,0.742,0.742,
1989-05-11,,0.742,0.742,0.742,
1989-05-12,,0.742,0.742,0.742,
1989-05-13,,0.742,0.742,0.742,
1989-05-14,,0.742,0.742,0.742,
1989-05-15,,0.742,0.742,0.742,
1989-05-16,,0.742,0.742,0.742,
1989-05-17,,0.742,0.742,0.742,
1989-05-18,,0.742,0.742,0.742,
1989-05-19,,0.7668,0.742,0.742,
1989-05-20,,0.7668,0.742,0.742,
1989-05-21,,0.7668,0.742,0.742,
1989-05-22,,0.7668,0.742,0.742,
1989-05-23,,0.7668,0.742,0.742,
1989-05-24,,0.7668,0.742,0.742,
1989-05-25,,0.7668,0.742,0.742,
1989-05-26,,0.742,0.742,0.742,
1989-05-27,,0.742,0.742,0.742,
1989-05-28,,0.742,0.742,0.742,
1989-05-29,,0.742,0.742,0.742,
1989-05-30,,0.742,0.742,0.742,
1989-05-31,,0.7668,0.742,0.742,
1989-06-01,,0.7668,0.742,0.742,
1989-06-02,,0.742,0.742,0.742,
1989-06-03,,0.742,0.742,0.742,
1989-06-04,,0.742,0.742,0.742,
1989-06-05,,0.742,0.742,0.742,
1989-06-06,,0.742,0.742,0.742,
1989-06-07,,0.742,0.742,0.742,
1989-06-08,,0.742,0.742,0.742,
1989-06-09,,0.7544,0.742,0.7544,
1989-06-10,,0.7544,0.742,0.7544,
1989-06-11,,0.7544,0.742,0.7544,
1989-06-12,,0.7544,0.742,0.7544,
1989-06-13,,0.7544,0.742,0.7544,
1989-06-14,,0.7544,0.742,0.7544,
1989-06-15,,0.7544,0.742,0.7544,
1989-06-16,,0.7754,0.7626,0.7626,
1989-06-17,,0.7754,0.7626,0.7626,
1989-06-18,,0.7754,0.7626,0.7626,
1989-06-19,,0.7754,0.7626,0.7626,
1989-06-20,,0.7754,0.7626,0.7626,
1989-06-21,,0.7754,0.7626,0.7626,
1989-06-22,,0.7754,0.7626,0.7626,
1989-06-23,,0.7626,0.7626,0.7626,
1989-06-24,,0.7626,0.7626,0.7626,
1989-06-25,,0.7626,0.7626,0.7626,
1989-06-26,,0.7626,0.7626,0.7626,
1989-06-27,,0.7626,0.7626,0.7626,
1989-06-28,,0.7626,0.7626,0.7626,
1989-06-29,,0.7626,0.7626,0.7626,
1989-06-30,,0.7754,0.7626,0.7626,
1989-07-01,,0.7754,0.7626,0.7626,
1989-07-02,,0.7754,0.7626,0.7626,
1989-07-03,,0.7754,0.7626,0.7626,
1989-07-04,,0.7754,0.7626,0.7626,
1989-07-05,,0.7754,0.7626,0.7626,
1989-07-06,,0.7754,0.7626,0.7626,
1989-07-07,,0.7626,0.7118,0.7118,
1989-07-08,,0.7626,0.7118,0.7118,
1989-07-09,,0.7626,0.7118,0.7118,
1989-07-10,,0.7626,0.7118,0.7118,
1989-07-11,,0.7626,0.7118,0.7118,
1989-07-12,,0.7626,0.7118,0.7118,
1989-07-13,,0.7626,0.7118,0.7118,
1989-07-14,,0.7118,0.7118,0.7118,
1989-07-15,,0.7118,0.7118,0.7118,
1989-07-16,,0.7118,0.7118,0.7118,
1989-07-17,,0.7118,0.7118,0.7118,
1989-07-18,,0.7118,0.7118,0.7118,
1989-07-19,,0.7118,0.7118,0.7118,
1989-07-20,,0.7118,0.7118,0.7118,
1989-07-21,,0.7372,0.7118,0.7118,
1989-07-22,,0.7372,0.7118,0.7118,
1989-07-23,,0.7372,0.7118,0.7118,
1989-07-24,,0.7372,0.7118,0.7118,
1989-07-25,,0.7372,0.7118,0.7118,
1989-07-26,,0.7372,0.7118,0.7118,
1989-07-27,,0.7372,0.7118,0.7118,
1989-07-28,,0.7626,0.7372,0.7626,
1989-07-29,,0.7626,0.7372,0.7626,
1989-07-30,,0.7626,0.7372,0.7626,
1989-07-31,,0.7626,0.7118,0.7626,
1989-08-01,,0.7626,0.7118,0.7626,
1989-08-02,,0.7626,0.7118,0.7626,
1989-08-03,,0.7626,0.7118,0.7626,
1989-08-04,,0.7626,0.7372,0.7372,
1989-08-05,,0.7626,0.7372,0.7372,
1989-08-06,,0.7626,0.7372,0.7372,
1989-08-07,,0.7626,0.7372,0.7372,
1989-08-08,,0.7626,0.7372,0.7372,
1989-08-09,,0.7626,0.7372,0.7372,
1989-08-10,,0.7626,0.7372,0.7372,
1989-08-11,,0.7372,0.7118,0.7118,
1989-08-12,,0.7372,0.7118,0.7118,
1989-08-13,,0.7372,0.7118,0.7118,
1989-08-14,,0.7372,0.7118,0.7118,
1989-08-15,,0.7372,0.7118,0.7118,
1989-08-16,,0.7372,0.7118,0.7118,
1989-08-17,,0.7372,0.7118,0.7118,
1989-08-18,,0.7245,0.7245,0.7245,
1989-08-19,,0.7245,0.7245,0.7245,
1989-08-20,,0.7245,0.7245,0.7245,
1989-08-21,,0.7245,0.7245,0.7245,
1989-08-22,,0.7245,0.7245,0.7245,
1989-08-23,,0.7245,0.7245,0.7245,
1989-08-24,,0.7245,0.7245,0.7245,
1989-08-25,,0.7245,0.7245,0.7245,
1989-08-26,,0.7245,0.7245,0.7245,
1989-08-27,,0.7245,0.7245,0.7245,
1989-08-28,,0.7245,0.7245,0.7245,
1989-08-29,,0.7245,0.7245,0.7245,
1989-08-30,,0.7245,0.7245,0.7245,
1989-08-31,,0.7626,0.7118,0.7271,
1989-09-01,,0.7271,0.7245,0.7271,
1989-09-02,,0.7271,0.7245,0.7271,
1989-09-03,,0.7271,0.7245,0.7271,
1989-09-04,,0.7271,0.7245,0.7271,
1989-09-05,,0.7271,0.7245,0.7271,
1989-09-06,,0.7271,0.7245,0.7271,
1989-09-07,,0.7271,0.7245,0.7271,
1989-09-08,,0.7626,0.7271,0.7626,
1989-09-09,,0.7626,0.7271,0.7626,
1989-09-10,,0.7626,0.7271,0.7626,
1989-09-11,,0.7626,0.7271,0.7626,
1989-09-12,,0.7626,0.7271,0.7626,
1989-09-13,,0.7626,0.7271,0.7626,
1989-09-14,,0.7626,0.7271,0.7626,
1989-09-15,,0.7727,0.7626,0.7727,
1989-09-16,,0.7727,0.7626,0.7727,
1989-09-17,,0.7727,0.7626,0.7727,
1989-09-18,,0.7727,0.7626,0.7727,
1989-09-19,,0.7727,0.7626,0.7727,
1989-09-20,,0.7727,0.7626,0.7727,
1989-09-21,,0.7727,0.7626,0.7727,
1989-09-22,,0.7881,0.7727,0.7881,
1989-09-23,,0.7881,0.7727,0.7881,
1989-09-24,,0.7881,0.7727,0.7881,
1989-09-25,,0.7881,0.7727,0.7881,
1989-09-26,,0.7881,0.7727,0.7881,
1989-09-27,,0.7881,0.7727,0.7881,
1989-09-28,,0.7881,0.7727,0.7881,
1989-09-29,,0.7881,0.7271,0.7881,
1989-09-30,,0.7881,0.7271,0.7881,
1989-10-01,,0.7881,0.7271,0.7881,
1989-10-02,,0.7881,0.7271,0.7881,
1989-10-03,,0.7881,0.7271,0.7881,
1989-10-04,,0.7881,0.7271,0.7881,
1989-10-05,,0.7881,0.7271,0.7881,
1989-10-06,,0.7881,0.7881,0.7881,
1989-10-07,,0.7881,0.7881,0.7881,
1989-10-08,,0.7881,0.7881,0.7881,
1989-10-09,,0.7881,0.7881,0.7881,
1989-10-10,,0.7881,0.7881,0.7881,
1989-10-11,,0.7881,0.7881,0.7881,
1989-10-12,,0.7881,0.7881,0.7881,
1989-10-13,,0.7881,0.7881,0.7881,
1989-10-14,,0.7881,0.7881,0.7881,
1989-10-15,,0.7881,0.7881,0.7881,
1989-10-16,,0.7881,0.7881,0.7881,
1989-10-17,,0.7881,0.7881,0.7881,
1989-10-18,,0.7881,0.7881,0.7881,
1989-10-19,,0.7881,0.7881,0.7881,
1989-10-20,,0.7958,0.7958,0.7958,
1989-10-21,,0.7958,0.7958,0.7958,
1989-10-22,,0.7958,0.7958,0.7958,
1989-10-23,,0.7958,0.7958,0.7958,
1989-10-24,,0.7958,0.7958,0.7958,
1989-10-25,,0.7958,0.7958,0.7958,
1989-10-26,,0.7958,0.7958,0.7958,
1989-10-27,,0.7958,0.7958,0.7958,
1989-10-28,,0.7958,0.7958,0.7958,
1989-10-29,,0.7958,0.7958,0.7958,
1989-10-30,,0.7958,0.7958,0.7958,
1989-10-31,,0.7958,0.7958,0.7958,
1989-11-01,,0.7958,0.7958,0.7958,2863.0
1989-11-02,,0.8214,0.8214,0.8214,7568.0
1989-11-03,,0.8214,0.8214,0.8214,7568.0
1989-11-04,,0.8214,0.8214,0.8214,7568.0
1989-11-05,,0.8214,0.8214,0.8214,7568.0
1989-11-06,,0.8214,0.8214,0.8214,7568.0
1989-11-07,,0.8214,0.8214,0.8214,7568.0
1989-11-08,,0.8214,0.8214,0.8214,4011.0
1989-11-09,,0.8214,0.8214,0.8214,4011.0
1989-11-10,,0.8214,0.8214,0.8214,4011.0
1989-11-11,,0.8214,0.8214,0.8214,4011.0
1989-11-12,,0.8214,0.8214,0.8214,4011.0
1989-11-13,,0.8214,0.8214,0.8214,4011.0
1989-11-14,,0.8214,0.8214,0.8214,4011.0
1989-11-15,,0.8214,0.8214,0.8214,4011.0
1989-11-16,,0.8214,0.8214,0.8214,4011.0
1989-11-17,,0.8214,0.8214,0.8214,4011.0
1989-11-18,,0.8214,0.8214,0.8214,4011.0
1989-11-19,,0.8214,0.8214,0.8214,4011.0
1989-11-20,,0.8214,0.8214,0.8214,4011.0
1989-11-21,,0.8214,0.8214,0.8214,4011.0
1989-11-22,,0.8214,0.8214,0.8214,4011.0
1989-11-23,,0.8343,0.8343,0.8343,111937.0
1989-11-24,,0.8343,0.8343,0.8343,631.0
1989-11-25,,0.8343,0.8343,0.8343,631.0
1989-11-26,,0.8343,0.8343,0.8343,631.0
1989-11-27,,0.8343,0.8343,0.8343,631.0
1989-11-28,,0.8343,0.8343,0.8343,631.0
1989-11-29,,0.8343,0.8343,0.8343,7278.0
1989-11-30,,0.8343,0.7958,0.8343,631.0
1989-12-01,,0.8343,0.8343,0.8343,631.0
1989-12-02,,0.8343,0.8343,0.8343,631.0
1989-12-03,,0.8343,0.8343,0.8343,631.0
1989-12-04,,0.8343,0.8343,0.8343,631.0
1989-12-05,,0.8343,0.8343,0.8343,631.0
1989-12-06,,0.8471,0.8471,0.8471,896.0
1989-12-07,,0.8394,0.8394,0.8394,694.0
1989-12-08,,0.8394,0.8394,0.8394,694.0
1989-12-09,,0.8394,0.8394,0.8394,694.0
1989-12-10,,0.8394,0.8394,0.8394,694.0
1989-12-11,,0.8394,0.8394,0.8394,694.0
1989-12-12,,0.8343,0.8343,0.8343,12677.0
1989-12-13,,0.8471,0.8343,0.8471,19047.0
1989-12-14,,0.8471,0.8471,0.8471,19047.0
1989-12-15,,0.8471,0.8471,0.8471,19047.0
1989-12-16,,0.8471,0.8471,0.8471,19047.0
1989-12-17,,0.8471,0.8471,0.8471,19047.0
1989-12-18,,0.8471,0.8471,0.8471,19047.0
1989-12-19,,0.8471,0.8471,0.8471,19047.0
1989-12-20,,0.8471,0.8471,0.8471,19047.0
1989-12-21,,0.8471,0.8471,0.8471,19047.0
1989-12-22,,0.8471,0.8471,0.8471,19047.0
1989-12-23,,0.8471,0.8471,0.8471,19047.0
1989-12-24,,0.8471,0.8471,0.8471,19047.0
1989-12-25,,0.8471,0.8471,0.8471,19047.0
1989-12-26,,0.8471,0.8471,0.8471,19047.0
1989-12-27,,0.8471,0.8471,0.8471,19047.0
1989-12-28,,0.8471,0.8471,0.8471,19047.0
1989-12-29,,0.8471,0.8343,0.8471,19047.0
1989-12-30,,0.8471,0.8343,0.8471,19047.0
1989-12-31,,0.8471,0.8343,0.8471,19047.0
1990-01-01,,0.8471,0.8343,0.8471,19047.0
1990-01-02,,0.8471,0.8471,0.8471,19047.0
1990-01-03,,0.8471,0.8471,0.8471,19047.0
1990-01-04,,0.8471,0.8471,0.8471,19047.0
1990-01-05,,0.8471,0.8471,0.8471,19047.0
1990-01-06,,0.8471,0.8471,0.8471,19047.0
1990-01-07,,0.8471,0.8471,0.8471,19047.0
1990-01-08,,0.8471,0.8471,0.8471,631.0
1990-01-09,,0.8471,0.8471,0.8471,631.0
1990-01-10,,0.8471,0.8471,0.8471,631.0
1990-01-11,,0.8471,0.8471,0.8471,631.0
1990-01-12,,0.8471,0.8471,0.8471,10444.0
1990-01-13,,0.8471,0.8471,0.8471,10444.0
1990-01-14,,0.8471,0.8471,0.8471,10444.0
1990-01-15,,0.8471,0.8471,0.8471,10444.0
1990-01-16,,0.8471,0.8471,0.8471,10444.0
1990-01-17,,0.8471,0.8471,0.8471,10444.0
1990-01-18,,0.8599,0.8599,0.8599,10444.0
1990-01-19,,0.8599,0.8599,0.8599,10444.0
1990-01-20,,0.8599,0.8599,0.8599,10444.0
1990-01-21,,0.8599,0.8599,0.8599,10444.0
1990-01-22,,0.8599,0.8599,0.8599,10444.0
1990-01-23,,0.8599,0.8599,0.8599,10444.0
1990-01-24,,0.8599,0.8599,0.8599,10444.0
1990-01-25,,0.8599,0.8599,0.8599,10444.0
1990-01-26,,0.8599,0.8599,0.8599,10444.0
1990-01-27,,0.8599,0.8599,0.8599,10444.0
1990-01-28,,0.8599,0.8599,0.8599,10444.0
1990-01-29,,0.8599,0.8599,0.8599,10444.0
1990-01-30,,0.8599,0.8599,0.8599,10444.0
1990-01-31,,0.8599,0.8471,0.8599,10444.0
1990-02-01,,0.8728,0.8728,0.8728,10444.0
1990-02-02,,0.8728,0.8728,0.8728,10444.0
1990-02-03,,0.8728,0.8728,0.8728,10444.0
1990-02-04,,0.8728,0.8728,0.8728,10444.0
1990-02-05,,0.8728,0.8728,0.8728,10444.0
1990-02-06,,0.8728,0.8728,0.8728,10444.0
1990-02-07,,0.8728,0.8471,0.8471,2523.0
1990-02-08,,0.8599,0.8599,0.8599,2523.0
1990-02-09,,0.8599,0.8599,0.8599,391034.0
1990-02-10,,0.8599,0.8599,0.8599,391034.0
1990-02-11,,0.8599,0.8599,0.8599,391034.0
1990-02-12,,0.8984,0.8984,0.8984,6307.0
1990-02-13,,0.8984,0.8984,0.8984,6307.0
1990-02-14,,0.8984,0.8984,0.8984,4692.0
1990-02-15,,0.8984,0.8984,0.8984,4692.0
1990-02-16,,0.8984,0.8984,0.8984,631.0
1990-02-17,,0.8984,0.8984,0.8984,631.0
1990-02-18,,0.8984,0.8984,0.8984,631.0
1990-02-19,,0.8984,0.8984,0.8984,6294.0
1990-02-20,,0.8984,0.8984,0.8984,6294.0
1990-02-21,,0.8984,0.8984,0.8984,19552.0
1990-02-22,,0.8984,0.8984,0.8984,19552.0
1990-02-23,,0.8984,0.8984,0.8984,19552.0
1990-02-24,,0.8984,0.8984,0.8984,19552.0
1990-02-25,,0.8984,0.8984,0.8984,19552.0
1990-02-26,,0.8984,0.8984,0.8984,10243.0
1990-02-27,,0.8984,0.8984,0.8984,22705.0
1990-02-28,,0.8984,0.8471,0.8984,22705.0
1990-03-01,,0.8984,0.8984,0.8984,22705.0
1990-03-02,,0.8984,0.8984,0.8984,1261.0
1990-03-03,,0.8984,0.8984,0.8984,1261.0
1990-03-04,,0.8984,0.8984,0.8984,1261.0
1990-03-05,,0.8984,0.8984,0.8984,1261.0
1990-03-06,,0.8984,0.8984,0.8984,278.0
1990-03-07,,0.8984,0.8984,0.8984,631.0
1990-03-08,,0.8984,0.8984,0.8984,631.0
1990-03-09,,0.8984,0.8984,0.8984,631.0
1990-03-10,,0.8984,0.8984,0.8984,631.0
1990-03-11,,0.8984,0.8984,0.8984,631.0
1990-03-12,,0.8984,0.8984,0.8984,631.0
1990-03-13,,0.8984,0.8984,0.8984,2283.0
1990-03-14,,0.8984,0.8984,0.8984,2283.0
1990-03-15,,0.8984,0.8984,0.8984,11529.0
1990-03-16,,0.8984,0.8984,0.8984,11529.0
1990-03-17,,0.8984,0.8984,0.8984,11529.0
1990-03-18,,0.8984,0.8984,0.8984,11529.0
1990-03-19,,0.8984,0.8984,0.8984,11529.0
1990-03-20,,0.8984,0.8984,0.8984,11529.0
1990-03-21,,0.8984,0.8984,0.8984,11529.0
1990-03-22,,0.901,0.8984,0.901,26212.0
1990-03-23,,0.901,0.901,0.901,11428.0
1990-03-24,,0.901,0.901,0.901,11428.0
1990-03-25,,0.901,0.901,0.901,11428.0
1990-03-26,,0.9036,0.9036,0.9036,11428.0
1990-03-27,,0.9036,0.9036,0.9036,11428.0
1990-03-28,,0.9061,0.9061,0.9061,11428.0
1990-03-29,,0.9061,0.9061,0.9061,11428.0
1990-03-30,,0.9086,0.8984,0.9086,11428.0
1990-03-31,,0.9086,0.8984,0.9086,11428.0
1990-04-01,,0.9086,0.8984,0.9086,11428.0
1990-04-02,,0.9087,0.9087,0.9087,11428.0
1990-04-03,,0.9087,0.9087,0.9087,1261.0
1990-04-04,,0.9498,0.9498,0.9498,1261.0
1990-04-05,,1.0268,1.0268,1.0268,1261.0
1990-04-06,,1.0268,1.0268,1.0268,1261.0
1990-04-07,,1.0268,1.0268,1.0268,1261.0
1990-04-08,,1.0268,1.0268,1.0268,1261.0
1990-04-09,,1.0268,1.0268,1.0268,1261.0
1990-04-10,,1.0268,1.0268,1.0268,1261.0
1990-04-11,,1.0268,1.0268,1.0268,1261.0
1990-04-12,,1.0268,1.0268,1.0268,1261.0
1990-04-13,,1.0268,1.0268,1.0268,1261.0
1990-04-14,,1.0268,1.0268,1.0268,1261.0
1990-04-15,,1.0268,1.0268,1.0268,1261.0
1990-04-16,,1.0268,1.0268,1.0268,1261.0
